danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.881,0.663,2,-6.822,1,0.0827,0.00683,0.0,0.142,0.586,81.374,audio_features,3wMUvT6eIw2L5cZFG1yH9j,spotify:track:3wMUvT6eIw2L5cZFG1yH9j,https://api.spotify.com/v1/tracks/3wMUvT6eIw2L5cZFG1yH9j,https://api.spotify.com/v1/audio-analysis/3wMUvT6eIw2L5cZFG1yH9j,287000,4
0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,audio_features,1mMLMZYXkMueg65jRRWG1l,spotify:track:1mMLMZYXkMueg65jRRWG1l,https://api.spotify.com/v1/tracks/1mMLMZYXkMueg65jRRWG1l,https://api.spotify.com/v1/audio-analysis/1mMLMZYXkMueg65jRRWG1l,240760,4
0.38,0.43,9,-12.564,1,0.0288,0.546,1.71e-05,0.188,0.547,82.204,audio_features,1QbOvACeYanja5pbnJbAmk,spotify:track:1QbOvACeYanja5pbnJbAmk,https://api.spotify.com/v1/tracks/1QbOvACeYanja5pbnJbAmk,https://api.spotify.com/v1/audio-analysis/1QbOvACeYanja5pbnJbAmk,197813,4
0.519,0.462,11,-7.153,1,0.0318,0.539,0.0,0.183,0.516,139.676,audio_features,6nNuWzPSGPZxgvQSNj9PfQ,spotify:track:6nNuWzPSGPZxgvQSNj9PfQ,https://api.spotify.com/v1/tracks/6nNuWzPSGPZxgvQSNj9PfQ,https://api.spotify.com/v1/audio-analysis/6nNuWzPSGPZxgvQSNj9PfQ,187539,4
0.712,0.603,8,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994,audio_features,1Lo0QY9cvc8sUB2vnIOxDT,spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,https://api.spotify.com/v1/tracks/1Lo0QY9cvc8sUB2vnIOxDT,https://api.spotify.com/v1/audio-analysis/1Lo0QY9cvc8sUB2vnIOxDT,265493,4
0.63,0.86,0,-6.117,1,0.0327,0.00115,1.19e-06,0.231,0.911,95.978,audio_features,2abHKI9Oox4NBEhOh3HMbq,spotify:track:2abHKI9Oox4NBEhOh3HMbq,https://api.spotify.com/v1/tracks/2abHKI9Oox4NBEhOh3HMbq,https://api.spotify.com/v1/audio-analysis/2abHKI9Oox4NBEhOh3HMbq,229720,4
0.589,0.882,6,-3.039,1,0.035,0.0813,0.0,0.146,0.793,129.915,audio_features,3EWMoDIm6lzuR0zQKtuCJX,spotify:track:3EWMoDIm6lzuR0zQKtuCJX,https://api.spotify.com/v1/tracks/3EWMoDIm6lzuR0zQKtuCJX,https://api.spotify.com/v1/audio-analysis/3EWMoDIm6lzuR0zQKtuCJX,197253,4
0.688,0.459,7,-9.353,1,0.0365,0.144,0.0,0.0816,0.493,75.184,audio_features,77dcKrzRUI02XjHd2okARp,spotify:track:77dcKrzRUI02XjHd2okARp,https://api.spotify.com/v1/tracks/77dcKrzRUI02XjHd2okARp,https://api.spotify.com/v1/audio-analysis/77dcKrzRUI02XjHd2okARp,255000,4
0.595,0.667,6,-6.442,1,0.034,0.296,0.0,0.109,0.275,121.943,audio_features,5TzoqLAFczwhUMrjNlWITI,spotify:track:5TzoqLAFczwhUMrjNlWITI,https://api.spotify.com/v1/tracks/5TzoqLAFczwhUMrjNlWITI,https://api.spotify.com/v1/audio-analysis/5TzoqLAFczwhUMrjNlWITI,283347,4
0.584,0.427,1,-8.685,1,0.0314,0.502,4.61e-06,0.114,0.535,82.03,audio_features,0Zm4ZDBtiZCDp69Cxs5TaB,spotify:track:0Zm4ZDBtiZCDp69Cxs5TaB,https://api.spotify.com/v1/tracks/0Zm4ZDBtiZCDp69Cxs5TaB,https://api.spotify.com/v1/audio-analysis/0Zm4ZDBtiZCDp69Cxs5TaB,165058,4
0.321,0.151,9,-13.295,1,0.0296,0.923,4.6e-06,0.112,0.357,74.991,audio_features,7qF0FfuzBFwMe1lNHkEDxW,spotify:track:7qF0FfuzBFwMe1lNHkEDxW,https://api.spotify.com/v1/tracks/7qF0FfuzBFwMe1lNHkEDxW,https://api.spotify.com/v1/audio-analysis/7qF0FfuzBFwMe1lNHkEDxW,166676,4
0.591,0.787,8,-4.56,1,0.0407,0.249,0.0,0.11,0.436,139.997,audio_features,5eVuVYp9OyD9dm6Wcyb5nr,spotify:track:5eVuVYp9OyD9dm6Wcyb5nr,https://api.spotify.com/v1/tracks/5eVuVYp9OyD9dm6Wcyb5nr,https://api.spotify.com/v1/audio-analysis/5eVuVYp9OyD9dm6Wcyb5nr,185027,3
0.73,0.684,9,-10.803,1,0.0351,0.259,1.53e-06,0.111,0.564,139.037,audio_features,5RuCWf4bJC0rqA05b7nWfd,spotify:track:5RuCWf4bJC0rqA05b7nWfd,https://api.spotify.com/v1/tracks/5RuCWf4bJC0rqA05b7nWfd,https://api.spotify.com/v1/audio-analysis/5RuCWf4bJC0rqA05b7nWfd,246080,4
0.619,0.927,10,-3.765,1,0.0346,0.0192,0.0,0.138,0.928,137.975,audio_features,2Q6NVIPwqtosYBXQ0C00d0,spotify:track:2Q6NVIPwqtosYBXQ0C00d0,https://api.spotify.com/v1/tracks/2Q6NVIPwqtosYBXQ0C00d0,https://api.spotify.com/v1/audio-analysis/2Q6NVIPwqtosYBXQ0C00d0,186187,4
0.671,0.418,6,-14.124,0,0.0371,0.187,0.215,0.132,0.607,91.866,audio_features,65M92JpTbAdHmTQm4jGaDa,spotify:track:65M92JpTbAdHmTQm4jGaDa,https://api.spotify.com/v1/tracks/65M92JpTbAdHmTQm4jGaDa,https://api.spotify.com/v1/audio-analysis/65M92JpTbAdHmTQm4jGaDa,222800,4
0.508,0.725,9,-7.203,1,0.0398,0.524,2.65e-05,0.479,0.916,166.872,audio_features,1bp2PcwZgR9LwBdoERsOuJ,spotify:track:1bp2PcwZgR9LwBdoERsOuJ,https://api.spotify.com/v1/tracks/1bp2PcwZgR9LwBdoERsOuJ,https://api.spotify.com/v1/audio-analysis/1bp2PcwZgR9LwBdoERsOuJ,201427,4
0.512,0.709,2,-5.767,1,0.0327,0.0423,4.3e-06,0.107,0.261,97.971,audio_features,5DQU4Fmdx7Hs7pwtcZMSTK,spotify:track:5DQU4Fmdx7Hs7pwtcZMSTK,https://api.spotify.com/v1/tracks/5DQU4Fmdx7Hs7pwtcZMSTK,https://api.spotify.com/v1/audio-analysis/5DQU4Fmdx7Hs7pwtcZMSTK,211413,4
0.357,0.867,7,-4.253,1,0.0797,0.251,0.0,0.827,0.463,92.293,audio_features,4mwEHjFmDLchZ9uKVhSu7U,spotify:track:4mwEHjFmDLchZ9uKVhSu7U,https://api.spotify.com/v1/tracks/4mwEHjFmDLchZ9uKVhSu7U,https://api.spotify.com/v1/audio-analysis/4mwEHjFmDLchZ9uKVhSu7U,208861,4
0.409,0.765,11,-5.696,1,0.0412,0.0249,6.16e-06,0.104,0.5,83.093,audio_features,454JIJlQ8GvrCoBvSfq3KA,spotify:track:454JIJlQ8GvrCoBvSfq3KA,https://api.spotify.com/v1/tracks/454JIJlQ8GvrCoBvSfq3KA,https://api.spotify.com/v1/audio-analysis/454JIJlQ8GvrCoBvSfq3KA,214827,4
0.671,0.418,6,-14.124,0,0.0371,0.187,0.215,0.132,0.607,91.866,audio_features,3Gn1zuHNLtGuGEOXwq0k7e,spotify:track:3Gn1zuHNLtGuGEOXwq0k7e,https://api.spotify.com/v1/tracks/3Gn1zuHNLtGuGEOXwq0k7e,https://api.spotify.com/v1/audio-analysis/3Gn1zuHNLtGuGEOXwq0k7e,222800,4
0.549,0.901,0,-3.714,0,0.0705,0.101,5.7e-06,0.139,0.803,170.008,audio_features,6fL5O5y6pSeU5Hjx9SgKar,spotify:track:6fL5O5y6pSeU5Hjx9SgKar,https://api.spotify.com/v1/tracks/6fL5O5y6pSeU5Hjx9SgKar,https://api.spotify.com/v1/audio-analysis/6fL5O5y6pSeU5Hjx9SgKar,218280,4
0.584,0.427,1,-8.685,1,0.0314,0.502,4.61e-06,0.114,0.535,82.03,audio_features,4MXzdffMz78GLlLM7mDa9v,spotify:track:4MXzdffMz78GLlLM7mDa9v,https://api.spotify.com/v1/tracks/4MXzdffMz78GLlLM7mDa9v,https://api.spotify.com/v1/audio-analysis/4MXzdffMz78GLlLM7mDa9v,165058,4
0.605,0.79,5,-5.576,1,0.0454,0.16,0.0,0.126,0.507,105.997,audio_features,0U4iRayct65wsaBMQGiLbg,spotify:track:0U4iRayct65wsaBMQGiLbg,https://api.spotify.com/v1/tracks/0U4iRayct65wsaBMQGiLbg,https://api.spotify.com/v1/audio-analysis/0U4iRayct65wsaBMQGiLbg,189773,4
0.659,0.753,4,-4.788,1,0.0422,0.164,0.0,0.0849,0.681,141.981,audio_features,2DOxC6AdXlSeUrsgWKuX4X,spotify:track:2DOxC6AdXlSeUrsgWKuX4X,https://api.spotify.com/v1/tracks/2DOxC6AdXlSeUrsgWKuX4X,https://api.spotify.com/v1/audio-analysis/2DOxC6AdXlSeUrsgWKuX4X,214293,4
0.632,0.897,4,-1.673,1,0.0527,0.0539,2.13e-05,0.657,0.395,123.028,audio_features,1CwXFT3pDiMCPmvv3Ohfli,spotify:track:1CwXFT3pDiMCPmvv3Ohfli,https://api.spotify.com/v1/tracks/1CwXFT3pDiMCPmvv3Ohfli,https://api.spotify.com/v1/audio-analysis/1CwXFT3pDiMCPmvv3Ohfli,198748,4
0.702,0.663,2,-7.014,1,0.0891,0.0958,0.0,0.413,0.596,95.014,audio_features,0nYcGSvV1ogjco3lRp2Eqy,spotify:track:0nYcGSvV1ogjco3lRp2Eqy,https://api.spotify.com/v1/tracks/0nYcGSvV1ogjco3lRp2Eqy,https://api.spotify.com/v1/audio-analysis/0nYcGSvV1ogjco3lRp2Eqy,206307,4
0.551,0.9,1,-3.196,1,0.09,0.0371,0.0,0.192,0.538,163.847,audio_features,24MH7MzHl5XAYlmMdn85CF,spotify:track:24MH7MzHl5XAYlmMdn85CF,https://api.spotify.com/v1/tracks/24MH7MzHl5XAYlmMdn85CF,https://api.spotify.com/v1/audio-analysis/24MH7MzHl5XAYlmMdn85CF,176983,4
0.657,0.871,7,-4.614,1,0.0675,0.0031,0.0,0.102,0.532,114.974,audio_features,2KtGiBi5CrX2ERPD2PAS34,spotify:track:2KtGiBi5CrX2ERPD2PAS34,https://api.spotify.com/v1/tracks/2KtGiBi5CrX2ERPD2PAS34,https://api.spotify.com/v1/audio-analysis/2KtGiBi5CrX2ERPD2PAS34,179640,4
0.784,0.66,1,-5.813,1,0.308,0.226,0.0,0.117,0.505,150.169,audio_features,3eQPJYfhgcW3T1ypwIZN7n,spotify:track:3eQPJYfhgcW3T1ypwIZN7n,https://api.spotify.com/v1/tracks/3eQPJYfhgcW3T1ypwIZN7n,https://api.spotify.com/v1/audio-analysis/3eQPJYfhgcW3T1ypwIZN7n,173512,4
0.492,0.014,4,-24.46,1,0.0346,0.994,0.959,0.0983,0.408,85.72,audio_features,0TsKyZ33N0VP8ZXYgTXPUz,spotify:track:0TsKyZ33N0VP8ZXYgTXPUz,https://api.spotify.com/v1/tracks/0TsKyZ33N0VP8ZXYgTXPUz,https://api.spotify.com/v1/audio-analysis/0TsKyZ33N0VP8ZXYgTXPUz,182214,4
0.512,0.709,2,-5.766,1,0.0329,0.0415,4.25e-06,0.107,0.261,97.981,audio_features,6UoKX6uLJwhsnyTp5k5StP,spotify:track:6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/tracks/6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/audio-analysis/6UoKX6uLJwhsnyTp5k5StP,211413,4
0.58,0.86,9,-6.551,1,0.033,0.538,0.0807,0.185,0.619,155.798,audio_features,3YXtKLwRdiHdy71pN5IHkk,spotify:track:3YXtKLwRdiHdy71pN5IHkk,https://api.spotify.com/v1/tracks/3YXtKLwRdiHdy71pN5IHkk,https://api.spotify.com/v1/audio-analysis/3YXtKLwRdiHdy71pN5IHkk,240547,4
0.711,0.626,2,-8.992,1,0.0268,0.00592,0.0,0.0696,0.65,117.661,audio_features,262r1LfhrukxXCMymvPaTA,spotify:track:262r1LfhrukxXCMymvPaTA,https://api.spotify.com/v1/tracks/262r1LfhrukxXCMymvPaTA,https://api.spotify.com/v1/audio-analysis/262r1LfhrukxXCMymvPaTA,237867,4
0.532,0.584,8,-5.254,1,0.0248,0.723,0.0,0.101,0.367,88.003,audio_features,0sKEilrw1GrBlG6qsTCrP4,spotify:track:0sKEilrw1GrBlG6qsTCrP4,https://api.spotify.com/v1/tracks/0sKEilrw1GrBlG6qsTCrP4,https://api.spotify.com/v1/audio-analysis/0sKEilrw1GrBlG6qsTCrP4,190680,4
0.468,0.457,7,-10.451,1,0.0284,0.633,0.941,0.105,0.13,118.003,audio_features,4S4DVFQkLbfhZbGQxoRtPR,spotify:track:4S4DVFQkLbfhZbGQxoRtPR,https://api.spotify.com/v1/tracks/4S4DVFQkLbfhZbGQxoRtPR,https://api.spotify.com/v1/audio-analysis/4S4DVFQkLbfhZbGQxoRtPR,304493,4
0.484,0.895,6,-2.803,0,0.0481,0.0549,0.0,0.15,0.405,155.958,audio_features,6s7EJkZNk7NJwCLgcUBS8b,spotify:track:6s7EJkZNk7NJwCLgcUBS8b,https://api.spotify.com/v1/tracks/6s7EJkZNk7NJwCLgcUBS8b,https://api.spotify.com/v1/audio-analysis/6s7EJkZNk7NJwCLgcUBS8b,201520,4
0.643,0.79,4,-6.079,1,0.0461,0.29,0.0,0.107,0.808,95.981,audio_features,6uyiyatWPCqC59Mm4rO8xL,spotify:track:6uyiyatWPCqC59Mm4rO8xL,https://api.spotify.com/v1/tracks/6uyiyatWPCqC59Mm4rO8xL,https://api.spotify.com/v1/audio-analysis/6uyiyatWPCqC59Mm4rO8xL,188893,4
0.609,0.677,9,-8.361,1,0.0304,0.176,0.304,0.153,0.877,184.03,audio_features,7jAk0PS7S4kPdNqKasRvAQ,spotify:track:7jAk0PS7S4kPdNqKasRvAQ,https://api.spotify.com/v1/tracks/7jAk0PS7S4kPdNqKasRvAQ,https://api.spotify.com/v1/audio-analysis/7jAk0PS7S4kPdNqKasRvAQ,167799,3
0.805,0.57,4,-8.215,1,0.0272,0.194,1.46e-05,0.106,0.76,126.478,audio_features,6o7BCdJjGvHBBPMb4ZrA68,spotify:track:6o7BCdJjGvHBBPMb4ZrA68,https://api.spotify.com/v1/tracks/6o7BCdJjGvHBBPMb4ZrA68,https://api.spotify.com/v1/audio-analysis/6o7BCdJjGvHBBPMb4ZrA68,190800,4
0.529,0.866,3,-5.816,0,0.0452,0.00281,0.00526,0.0287,0.55,116.004,audio_features,2eGvz6O6tVnh9nKiitDEhZ,spotify:track:2eGvz6O6tVnh9nKiitDEhZ,https://api.spotify.com/v1/tracks/2eGvz6O6tVnh9nKiitDEhZ,https://api.spotify.com/v1/audio-analysis/2eGvz6O6tVnh9nKiitDEhZ,163600,4
0.612,0.785,8,-5.765,1,0.0379,0.143,0.0,0.0853,0.639,87.919,audio_features,270L3EaWQaOwq4tQjpkeNz,spotify:track:270L3EaWQaOwq4tQjpkeNz,https://api.spotify.com/v1/tracks/270L3EaWQaOwq4tQjpkeNz,https://api.spotify.com/v1/audio-analysis/270L3EaWQaOwq4tQjpkeNz,159073,4
0.52,0.297,2,-17.211,1,0.0449,0.753,0.000562,0.109,0.677,156.059,audio_features,2OBaVeRFXblWxoZHC4sryf,spotify:track:2OBaVeRFXblWxoZHC4sryf,https://api.spotify.com/v1/tracks/2OBaVeRFXblWxoZHC4sryf,https://api.spotify.com/v1/audio-analysis/2OBaVeRFXblWxoZHC4sryf,202267,4
0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,audio_features,28n8z9IQKyjMPxmvYMBqZa,spotify:track:28n8z9IQKyjMPxmvYMBqZa,https://api.spotify.com/v1/tracks/28n8z9IQKyjMPxmvYMBqZa,https://api.spotify.com/v1/audio-analysis/28n8z9IQKyjMPxmvYMBqZa,224427,4
0.532,0.264,2,-9.934,1,0.0272,0.599,0.000713,0.19,0.152,110.048,audio_features,5n06Jroq3ruFU5WJYnN8JO,spotify:track:5n06Jroq3ruFU5WJYnN8JO,https://api.spotify.com/v1/tracks/5n06Jroq3ruFU5WJYnN8JO,https://api.spotify.com/v1/audio-analysis/5n06Jroq3ruFU5WJYnN8JO,112591,4
0.467,0.481,2,-6.947,1,0.0255,0.227,0.000189,0.11,0.248,147.886,audio_features,3CiF9D8iuVhZWDvvjf8HpG,spotify:track:3CiF9D8iuVhZWDvvjf8HpG,https://api.spotify.com/v1/tracks/3CiF9D8iuVhZWDvvjf8HpG,https://api.spotify.com/v1/audio-analysis/3CiF9D8iuVhZWDvvjf8HpG,221240,4
0.559,0.704,2,-7.686,1,0.0338,0.0177,0.0,0.0821,0.422,89.985,audio_features,3eNOyXmzuA46bUvi8FkIoW,spotify:track:3eNOyXmzuA46bUvi8FkIoW,https://api.spotify.com/v1/tracks/3eNOyXmzuA46bUvi8FkIoW,https://api.spotify.com/v1/audio-analysis/3eNOyXmzuA46bUvi8FkIoW,187269,4
0.634,0.646,3,-7.586,1,0.0242,0.146,2.05e-05,0.345,0.578,104.95,audio_features,2IXMjOFeM8ThwRjDIjNjtO,spotify:track:2IXMjOFeM8ThwRjDIjNjtO,https://api.spotify.com/v1/tracks/2IXMjOFeM8ThwRjDIjNjtO,https://api.spotify.com/v1/audio-analysis/2IXMjOFeM8ThwRjDIjNjtO,196253,4
0.562,0.742,9,-6.355,1,0.0345,0.0368,1.37e-06,0.102,0.799,165.6,audio_features,27IRo2rYeizhRMDaNVplNM,spotify:track:27IRo2rYeizhRMDaNVplNM,https://api.spotify.com/v1/tracks/27IRo2rYeizhRMDaNVplNM,https://api.spotify.com/v1/audio-analysis/27IRo2rYeizhRMDaNVplNM,289200,4
0.529,0.436,7,-13.222,1,0.125,0.825,4.31e-06,0.145,0.32,87.643,audio_features,7u1P36qRqrSNrXAp98cyp1,spotify:track:7u1P36qRqrSNrXAp98cyp1,https://api.spotify.com/v1/tracks/7u1P36qRqrSNrXAp98cyp1,https://api.spotify.com/v1/audio-analysis/7u1P36qRqrSNrXAp98cyp1,235317,4
0.628,0.867,7,-7.307,1,0.0604,0.0865,0.0,0.126,0.877,151.695,audio_features,500Tkm3vJmVtdUwdCVxCTb,spotify:track:500Tkm3vJmVtdUwdCVxCTb,https://api.spotify.com/v1/tracks/500Tkm3vJmVtdUwdCVxCTb,https://api.spotify.com/v1/audio-analysis/500Tkm3vJmVtdUwdCVxCTb,279800,4
0.467,0.757,3,-5.093,1,0.033,0.0807,0.908,0.0876,0.433,82.282,audio_features,11iIikXxC6NP0Ma8vMD27x,spotify:track:11iIikXxC6NP0Ma8vMD27x,https://api.spotify.com/v1/tracks/11iIikXxC6NP0Ma8vMD27x,https://api.spotify.com/v1/audio-analysis/11iIikXxC6NP0Ma8vMD27x,155933,4
0.374,0.121,1,-13.921,1,0.0309,0.951,0.00349,0.102,0.413,166.212,audio_features,1aM9ClS0qz0Fp2BjmbM72M,spotify:track:1aM9ClS0qz0Fp2BjmbM72M,https://api.spotify.com/v1/tracks/1aM9ClS0qz0Fp2BjmbM72M,https://api.spotify.com/v1/audio-analysis/1aM9ClS0qz0Fp2BjmbM72M,211987,4
0.627,0.0973,7,-20.243,1,0.0301,0.788,0.0,0.116,0.201,94.861,audio_features,5IirHic5goVkgpxyur1lmh,spotify:track:5IirHic5goVkgpxyur1lmh,https://api.spotify.com/v1/tracks/5IirHic5goVkgpxyur1lmh,https://api.spotify.com/v1/audio-analysis/5IirHic5goVkgpxyur1lmh,261200,4
0.621,0.374,7,-11.06,1,0.0243,0.317,0.00378,0.0715,0.298,97.078,audio_features,1U6KEQuL5wPJZMR0iHvzqh,spotify:track:1U6KEQuL5wPJZMR0iHvzqh,https://api.spotify.com/v1/tracks/1U6KEQuL5wPJZMR0iHvzqh,https://api.spotify.com/v1/audio-analysis/1U6KEQuL5wPJZMR0iHvzqh,422240,4
0.44,0.0765,5,-25.067,0,0.034,0.964,0.921,0.0948,0.199,97.708,audio_features,5sF4nEG1dZLBnODQWxGhUP,spotify:track:5sF4nEG1dZLBnODQWxGhUP,https://api.spotify.com/v1/tracks/5sF4nEG1dZLBnODQWxGhUP,https://api.spotify.com/v1/audio-analysis/5sF4nEG1dZLBnODQWxGhUP,205824,3
0.517,0.117,11,-19.164,1,0.0331,0.904,1.12e-06,0.109,0.401,91.69,audio_features,6tMRhn8hTFJm2A87tmjJPr,spotify:track:6tMRhn8hTFJm2A87tmjJPr,https://api.spotify.com/v1/tracks/6tMRhn8hTFJm2A87tmjJPr,https://api.spotify.com/v1/audio-analysis/6tMRhn8hTFJm2A87tmjJPr,171293,4
0.808,0.737,9,-7.025,1,0.0793,0.106,0.0,0.129,0.885,130.659,audio_features,4J4wYsDnJxldGxAiFpIIzT,spotify:track:4J4wYsDnJxldGxAiFpIIzT,https://api.spotify.com/v1/tracks/4J4wYsDnJxldGxAiFpIIzT,https://api.spotify.com/v1/audio-analysis/4J4wYsDnJxldGxAiFpIIzT,88533,4
0.499,0.366,5,-9.566,1,0.0441,0.0108,0.00208,0.0851,0.418,144.563,audio_features,2O7OjNCjqflzWOTVg9UlEm,spotify:track:2O7OjNCjqflzWOTVg9UlEm,https://api.spotify.com/v1/tracks/2O7OjNCjqflzWOTVg9UlEm,https://api.spotify.com/v1/audio-analysis/2O7OjNCjqflzWOTVg9UlEm,440200,3
0.771,0.652,7,-9.426,0,0.0304,0.767,0.16,0.152,0.44,112.008,audio_features,4lcupZPn3QWQWQ20C9ZL0M,spotify:track:4lcupZPn3QWQWQ20C9ZL0M,https://api.spotify.com/v1/tracks/4lcupZPn3QWQWQ20C9ZL0M,https://api.spotify.com/v1/audio-analysis/4lcupZPn3QWQWQ20C9ZL0M,217800,4
0.641,0.561,10,-9.09,1,0.0273,0.556,0.0,0.0758,0.512,113.932,audio_features,1vYf97tjbKVPXHK4oQPU0T,spotify:track:1vYf97tjbKVPXHK4oQPU0T,https://api.spotify.com/v1/tracks/1vYf97tjbKVPXHK4oQPU0T,https://api.spotify.com/v1/audio-analysis/1vYf97tjbKVPXHK4oQPU0T,285560,4
0.78,0.153,4,-17.833,1,0.114,0.891,0.879,0.133,0.648,84.994,audio_features,4dVnFxcwdFBEcAUvjOi0Vz,spotify:track:4dVnFxcwdFBEcAUvjOi0Vz,https://api.spotify.com/v1/tracks/4dVnFxcwdFBEcAUvjOi0Vz,https://api.spotify.com/v1/audio-analysis/4dVnFxcwdFBEcAUvjOi0Vz,90353,4
0.569,0.074,10,-21.84,1,0.0461,0.99,0.907,0.0878,0.262,74.428,audio_features,5adplcKfzKt11qY8KvL4Dd,spotify:track:5adplcKfzKt11qY8KvL4Dd,https://api.spotify.com/v1/tracks/5adplcKfzKt11qY8KvL4Dd,https://api.spotify.com/v1/audio-analysis/5adplcKfzKt11qY8KvL4Dd,234507,4
0.567,0.657,9,-4.082,0,0.226,0.215,0.0,0.108,0.508,165.03,audio_features,6ZVetYxDIVtNaZL4b8jQQ3,spotify:track:6ZVetYxDIVtNaZL4b8jQQ3,https://api.spotify.com/v1/tracks/6ZVetYxDIVtNaZL4b8jQQ3,https://api.spotify.com/v1/audio-analysis/6ZVetYxDIVtNaZL4b8jQQ3,171960,3
0.626,0.564,2,-8.969,1,0.0428,0.704,4.92e-05,0.13,0.427,88.034,audio_features,7kXXVasO8StcB6LjQzwJkv,spotify:track:7kXXVasO8StcB6LjQzwJkv,https://api.spotify.com/v1/tracks/7kXXVasO8StcB6LjQzwJkv,https://api.spotify.com/v1/audio-analysis/7kXXVasO8StcB6LjQzwJkv,222813,4
0.608,0.626,7,-6.77,1,0.0382,0.155,0.0,0.0774,0.859,81.733,audio_features,0qDWYnO1vHapI3KrILt8nV,spotify:track:0qDWYnO1vHapI3KrILt8nV,https://api.spotify.com/v1/tracks/0qDWYnO1vHapI3KrILt8nV,https://api.spotify.com/v1/audio-analysis/0qDWYnO1vHapI3KrILt8nV,178201,4
0.552,0.411,1,-7.946,1,0.0434,0.794,3.5e-06,0.248,0.501,78.095,audio_features,0qoSVsQJOTINFkkux2lbJj,spotify:track:0qoSVsQJOTINFkkux2lbJj,https://api.spotify.com/v1/tracks/0qoSVsQJOTINFkkux2lbJj,https://api.spotify.com/v1/audio-analysis/0qoSVsQJOTINFkkux2lbJj,181239,4
0.789,0.536,6,-6.085,1,0.0588,0.229,0.0,0.108,0.576,135.95,audio_features,2ofa993tH0KGDkpmwXTY22,spotify:track:2ofa993tH0KGDkpmwXTY22,https://api.spotify.com/v1/tracks/2ofa993tH0KGDkpmwXTY22,https://api.spotify.com/v1/audio-analysis/2ofa993tH0KGDkpmwXTY22,178676,4
0.484,0.00642,1,-29.613,1,0.0454,0.995,0.956,0.101,0.0397,82.648,audio_features,0wnOuJclpacVenVngRphVW,spotify:track:0wnOuJclpacVenVngRphVW,https://api.spotify.com/v1/tracks/0wnOuJclpacVenVngRphVW,https://api.spotify.com/v1/audio-analysis/0wnOuJclpacVenVngRphVW,167140,3
0.675,0.422,4,-9.226,1,0.322,0.434,0.0269,0.14,0.355,150.068,audio_features,0pjnHGnATz5p4HjQAEo3A5,spotify:track:0pjnHGnATz5p4HjQAEo3A5,https://api.spotify.com/v1/tracks/0pjnHGnATz5p4HjQAEo3A5,https://api.spotify.com/v1/audio-analysis/0pjnHGnATz5p4HjQAEo3A5,143017,4
0.8,0.699,6,-8.791,0,0.278,0.0946,0.00112,0.324,0.881,153.944,audio_features,1R0URa3Wh9LT403zzYyXDl,spotify:track:1R0URa3Wh9LT403zzYyXDl,https://api.spotify.com/v1/tracks/1R0URa3Wh9LT403zzYyXDl,https://api.spotify.com/v1/audio-analysis/1R0URa3Wh9LT403zzYyXDl,162389,4
0.514,0.173,8,-13.143,1,0.0668,0.769,0.00724,0.135,0.356,94.711,audio_features,6OHnzkQdGWhmcas4ePCktN,spotify:track:6OHnzkQdGWhmcas4ePCktN,https://api.spotify.com/v1/tracks/6OHnzkQdGWhmcas4ePCktN,https://api.spotify.com/v1/audio-analysis/6OHnzkQdGWhmcas4ePCktN,147789,3
0.426,0.135,5,-17.505,1,0.0307,0.94,0.704,0.0982,0.154,94.302,audio_features,5ZofcIkLEHUrLQh3TeTlji,spotify:track:5ZofcIkLEHUrLQh3TeTlji,https://api.spotify.com/v1/tracks/5ZofcIkLEHUrLQh3TeTlji,https://api.spotify.com/v1/audio-analysis/5ZofcIkLEHUrLQh3TeTlji,166500,4
0.348,0.919,5,-9.826,0,0.116,0.000167,0.873,0.715,0.489,179.967,audio_features,6C2CGd6OG2BCusUQzd51Vx,spotify:track:6C2CGd6OG2BCusUQzd51Vx,https://api.spotify.com/v1/tracks/6C2CGd6OG2BCusUQzd51Vx,https://api.spotify.com/v1/audio-analysis/6C2CGd6OG2BCusUQzd51Vx,128000,4
0.523,0.717,5,-3.84,1,0.0353,0.0874,0.000999,0.0866,0.313,114.007,audio_features,5N9b9rKNdw121DXV3IR159,spotify:track:5N9b9rKNdw121DXV3IR159,https://api.spotify.com/v1/tracks/5N9b9rKNdw121DXV3IR159,https://api.spotify.com/v1/audio-analysis/5N9b9rKNdw121DXV3IR159,194440,3
0.619,0.216,4,-10.091,1,0.0352,0.919,3.74e-05,0.105,0.331,142.281,audio_features,2ZZFps9ndRdObgWmGYfEXl,spotify:track:2ZZFps9ndRdObgWmGYfEXl,https://api.spotify.com/v1/tracks/2ZZFps9ndRdObgWmGYfEXl,https://api.spotify.com/v1/audio-analysis/2ZZFps9ndRdObgWmGYfEXl,164211,3
